CODBEN,DESCRIPCION,PORCMAX,MONTOMAX,TIPO,USUARIO,FECMOD,APLICONCEPTO,APLICAL,PRIORIDAD,ORIGEN_BENEFICIO,Vigencia
129,BECA COLABORADOR BICE AGENTE DE VALORES S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
130,BECA COLABORADORES BICE CORREDORES DE SEGUROS LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
131,BECA COLABOR.BICE INVER. ADM. GENERAL DE FONDOS S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
132,BECA COLABORADOR BICE INVERSIONES CORREDORES DE BOLSA S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
133,BECA COLABORADOR SANTANDER CORREDORA DE SEGUROS LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
134,BECA COLABORADOR SANTANDER CORREDORES DE BOLSA LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
135,BECA COLABORADOR SANTANDER AGENTE DE VALORES LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
136,BECA COLABORADOR SANTANDER S.A. SOCIEDAD SECURITIZADORA,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
137,BECA COLAB. SANTANDER GESTIÓN DE RECAUD. Y COBRANZA LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
138,BECA COLABORADOR BANSA SANTANDER S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
139,BECA COLABORADOR ITAU CHILE CORREDORA DE SEGUROS LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
140,BECA COLABORADOR ITAU CHILE ADM. GENERAL DE FONDOS S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
